reviews,rating
καλο κινητο αξιζω χρηματα εδωσα ενσωματωνω λειτουργια συναντω ακριβοτερες συσκευη,5
κινητο πραγματικα υπεροχος χρηματα φτανω κινητα ακριβα η παραπανω λειτουργια πραγματικα χρησιμες καμερα καταπληκτικος ειδικος λειτουργια νυχτα gaming καλο δυνατο καθαρο ηχειο προβλημα διαρκειο κλιση ενεργοποιητε σιγαση μικρος συνιστω αποφασισω αγορασω κινητο,5
κινητο λιγες μερα δυο μηνα αγορα κανω μεγαλη ερευνα καταληζω κινητο αποδειχθηκε σωστος αποφαση κινητο χρησιμοποιω μουσικη social media gaming πραγμαα εκτελω επακρον μπαταρια διαρκω μερα φουλ χρηση προβλημα τραβω φωτογραφια υπεροχες ειδικα φακο mp θελω παρω pro επεξεργαστη προτιμω snapdragon οθονη καλος αναλυση γενικα φανταζομω θελω παραγγειλω παραγγειλανε citis shop παρω κανω παραγγελια Δεκεμβριου ηρθε ιανουαριο ηθελα ερχαμαι περιμενα ερθω αργα ηρθε εξυπηρετησαν ευγενειο ειλικρινεια ταυτοχρονα παραδεχτηκαν υπηρχε περιπτωση αργησω ημερα προϊονα αργουνε αναμενομενος λιγος λογια κινητο φανταστικο προτεινω κανω χρηση κινητη εμενος καλος καμερα μεγαλη ram αναλογα χωρητικοτητα μοντελο παρω gb λιγοτερος πιανω συστημα δυο παιχνιδακι προκατεβασμενα ελπιζω φανηκε χρησιμη κριτικη οδηγησω αγορα κινητος καλος μερα,5
κινητο απλα καταπληκτικο καλυτερος κινητο μπορω παρω λιγος λεφτα χερι κινητο δυνατοτητα βαζω € παρτε σιγουρας,5
κινητο σουπερ λεφτα ημερα απογοητευση μπαταρια αψογη φοτο gcam σκιζω,5
ειναι πολυ καλη επιλογη μεσαια κατηγορια κινητο μετανιωνω κανενος λογο αξιζε κ βγαζω ασπροπροσωπη,4
κατοχος samsung note πηρα g τελικη τιμη μεταφορικος αντικαταβολη τ κινητο ειναι παρα πολυ καλος φωτογραφιας Βιντεο δυνατος ηχειο ακουστικος οθονη μπαταριας παιχνιδια ιντερνετ εχω παρας πολλες λειτουργιες χρησιμες εμεινα απολυτα ικανοποιημενος νομιζω υπαρχω αντιπαλο κατηγορι,5
kατοχο κινητος μερα redmi note ειπα παω επομενος ευχαριστημενος απο κινητο οθονη καλος καμερα δυνατος καλος συνθηκα φωτισμος μετρια βραδυ μπαταρια δυνατος βγαζω μιαμιση μερα ανετα πινω αιμα ηχειο δυνατο βασικα κινητο αξιζω λεφα δυο παρατηρησει χαλασαν sms υπαρχω αναφορα παραδοση επαφης υπαρχω δυνατοτητα επιλογη αποθηκευση πχ sim,4
Πρωην κατοχο redmi note gb οποιος μετα απο δυο χρονι δουλευω ακομη καλα σκυλι ηδη εδω μερα κατοχο note ειναι σιγουρα vfm νομιζω τιμη υπαρχω καλυτερο υπαρχω ομως καποια θεμαα κανω βαλω αστερι Πρωτον οσον αφορα φωτογραφιε καλα αρκετα καλυτερες note οταν βλεπω ομως καμερε τοσος pixels προσδοκει κατι ακομη καλυτερο ειδικα χαμηλος φωτισμο η σκοταδι δευτερος διασταση οθονη ενα μακρυναρι παντοφλας χωρις συντρεχω λογο πλα περιμενας βολευε μεγαλυτερο-ευρυτερο μηκο κανω αχρηστος ειναι γενικος συγκριση ειναι καλυτερο αλλα οχι τοσος καλυτερο οσο περιμενας καιρο βαση τιμη ηταν επανασταση η κελεπουρι ενω αυτο ειναι απλος πολυ καλη αγορο χωρι καποια εντυπωσιακη βελτιωση ειναι ιδιος ισως πρεπει κοιταζω καποιος pro οποιος προσπερασα οχι τοσο διαφορας τιμης οσο sar επιφυλαξει αξιοπιστιο επεξεργαστη mediatek,4
παρω ευρω φυσικα οικονομικος συσκευη δυνατοτητα μηνας καλο ελεγα προσωπικα μπαταρια κανω αρκετος χρηση πιασω χερι κατεβαινω ποσοστο γρηγορους ρυθμου ξερω ετσι συμβαινει γενικα ετυχε ακρη οκ αψογος φωτογραφια αποκριση ηχος καλος,4
λεφτα αρκετα τιμιος καλος επιλογη ομορφο εμφανησιακα αρκετα ικανοποιητικος χαρακτηριστικα καλος καμερα εξαιρετικος μπαταρια,5
τελειος θελω δοκιμασω νεος στυλ κινητου σχετικα λιγος χρηματα καταπληκτικος αποδοση συνιστω ανεπιφυλακτα,5
αριστος κινητο χρησιμοποιω χρονια xiaomi γρηγορος κανω θαυματας καλος φωτο gcam καλυτερες δοκιμασα παιχνιδι απαιτητικα ιδρωσε μπαταρια συζητω καλος κατασκευη μεταλλικα πλαισια στιβαρο xiaomi λεφτα απλα υπαρχω ανταγωνισμο επωνυμο περισσοτερος λεφτα επρεπε σκυβω κεφαλι ντροπη,5
ιδιοκτητη redmi note εβδομαδα πωομλ καλυτερα ποιοτητο ηχο αναλυση φωτογραφια αψογη μικροφωνο καλο χωρο gb και gb συστημα παιρνω αρκετο χωρο,5
κινητο καλο και χρηση θεμα φωτογραφια βγαζω λιγος κολληματο γτ ενταξω επεξεργαστης παλιος και χρηστης xiaomi προτιμουσο butzet δλδ θεμα χρηματο καλος εταιρια σκοπευω σκοπευομαι ριζω λεφτα γερο χρημα κινητο ριξω xiaomi λεω καλος εταιρια αναπτυχθω και θελω αναπτυξη εταιρια,2
//:εξαιρετικο κινητο μπορω λεω παρω εντυπωσει μονος καλος κανω ενημερωση μελλον αλλαγη κατα ομορφος ανταποκρινομαι εχω καμερα επιπεδου ανταγωνιζομαι huawei εξαιρετικο value for money κινητο,5
λεω ευχαριστημενος ελπιζω μεινω αρκετο καιρο χαλασω αξιζω χρηματα πρωτεινω καμερα καταπληκτικος,5
αριστη αγορα μπαταρια κρατω μερα αναλογη χρηση ηχειο δυνατο καθαρο καμερα gcam περνιομαι πανευκολα ανοιχτος λογισμικος πετω παραπονο ρυθμιστη φωτεινοτητα φταιω stock θηκη συνεχεια σκοτεινη οθονη φορα κολλαω random εφαρμογης κανω lock unlock συνελθω λεφτα ασυζητητι αγορα,4
αστερι γτ ειναι πρωτος κινητο μετα μπαμ χιαομι αγορο οπου πληρωνω εμφανιση διοτι κολαω παιχνιδι μουλτιτασκινγκ συο γιουτιουμπ χανω σημα ακομα εξω δρομο κυριοτερος ειναι οτι καποιες φορε κολω λεω μπαρα νοτιφικεισιο αναγκαζομαι καμω ρισταρτ κινητο επανελθω δυστυχως ειμαι ευχαριστημενος απο κινητο μετα απο ειχο αρκετες συσκευη χιαομι οπο ος ρεντμι πλα νοτε τωρα,3
μηνα κινητο διορθωσω σχολιο αξιζω πεντε αστερακι βαλω λιπης κινητο τρωω κολληματο ιδιαιτερα νευρικος κανω γρηγορες κινησει θελω συχνα επανεκκινηση μαυριζω οθονη μπαταρια βγαζω μερα σκληρος χρηση φωτογραφια μετριες καλος εννοουμε αρα χρηματα κανω στιγμη € ξερω επιλογη καλυτερος κινητο,3
καμερα κινητος δοκιμαστικε μερα νυχτα καταλληλες ρυθμισει ανταποκριθηκε πληρως απαιτησει ωραιος εφε καλο ζουμ mp διαθετω εχω ωραιος μεγαλη οθονη καλος αναλυση χρωμαα φορτιση κινητος γινομαι μπαταρια καλος διαρκειο εως καλος ελεγα εχω φυσικα υπερυθρα χρησιμες διαφορες συσκευη πχ τηλεοραση κλιματιστικο ταχυτητα συγχρονος smartphone σφεντονα τιθομαι θεμα συζητηση λιγος λογια κινητο σχεση τιμη συναγωνιζομαι ακριβοτερος διασημος μοντελο εταιρεια βγαινω νικητης καλος συσκευη ικανοποιημενος,5
ασυλληπτος καταπληκτικη καμερα απογειωνομαι gcam κολλαω μπαταρια μετριος χρηση social media κραταω ανετα δυο μερα σηκωνω παιχνιδι call of duty fortnite μεγαλη ευκολια καμια επιβαρυνση επεξεργαστη η μπαταρια προτεινω ανεπιφυλακτα vfm,5
παιδι τηλεφωνο τελειο!το παρω € μεταφορικα εχω δυο μερα μπορω λεω μεινω απολυτα ευχαριστημενος!καμερες τελειες gcam απογειωνομαι σελφι καλουτσικη ηχειο δυνατο ποιοτικο!η αναλυση οθονη χρωμαα καλα!!!το ηχειο κληση δυνατο καθαρο!πολυ γρηγορο βαρια παιχνιδια!το στεναχωρησε επιλογη stock android εφαρμογη τηλεφωνου μπορω κανω και vfm,5
κινητο βδομαδα χρονικο διαστημα καλο αξιζω λεφτα καλος αναλυση ζουμ κολλαω ιντερνετ κολλαω μπρνρι κατευθειαν,5
καλυτερος € κανω κ συμφερει κινητο εχω γαι huawei mate pro,5
παρω κορη μπορω λεω καλο μενα γρηγορος καλος μπαταρια καλος οθονη δυνατοτητα φωτο βιντεο αρεσω εφηβου αγνωστος αξιοπιστιο ειδωμεν,5
λεξει περιττευω εξαιρετικο κινητο λεφτα € εγκατασταση gcam ποιοτητο φωτογραφισς ασυλληπτη,5
μερα γρηγορος μπαταρια ελαφρυα χρηση κραταω μερες καλες καμερε εχω δοκιμασω παιχνιδι επειδη παιζω μονος αρνητικος παρατηρησα ειναι οτι selfie κιτρινιζω καπως χρωματο ακομα συνθηκα καλο φωτισμο γενικα τιμη κινητο ειναι πολυ καλος,5
κατηγοριας νομιζω υπαρχω συγκριθω καλυτερος redmi note οθονη φωτογραφια ειδικα gcam απαιχτο προτιμησα redmi note pro λογο επεξεργαστη,5
καλο κινητο λεφα εχω μηνα κ λειτουργω πολυ περισσοτερος πραγμαα θετικα μπαταριος σκυλι ηχο τουμπανος οθονη απιστευτη αναλυση αρνητικα κακος notification notch φορας σκαλωσε οθονη κ λειτουργουσε τ touch εκανα restart κ ολα καλα αλλη φορας λειτουργουσε τ ηχειο εκανα restart κ ολα καλας αυτο παιρνω αστερι,4
προτινω κλειστος ματια!!!!!ειναι ενα κινητο αντεχω παω πολυ γρηγορα ειναι budget ειναι πολυ στιβαρος ειναι πανεμορφος,5
κινητο καλο λεφτα παρω ευρω ξεγελω τεχνικα χαρακτηριστικα περιμενω τελειος κινητο νομιζω κινητα ευρω απεχω,5
καλυτερα τιμη παρω € πραγματικα εξεπληξε games very high γραφικα εντυπωσιακος διαρκειο μπαταρια μερα κλειστα ματι παιρνω ειδικα χαμηλος τιμη μηνα μπαταρια κρατω μερα κανονικος χρηση,5
redmi note Αγορασμενο Κινα δυο μηνα € απολυτα ευχαριστημενος χρηση μεγαλη μπαταρια βγαζω νορμαλ χρηση δυο ημερα καλος καμερε γινομαι εξαιρετικος gcam δυστυχως εξεχω μερος θελω προσοχη στιγμη κολληματο μηδεν ηχειο δυνατο καθαρο συστηνω ανεπιφυλακτα,5
κινητο απιστευτος ματια ερωτευτηκα μεγαλος ωραιος αναλυση δινω αισθηση κρατω τηλεφωνο αξια € καμερα αξιοπρεπος θες επαγγελματικος καμερα παρε ακριβοτερο μπαταρια καλος χρηματα αξιζω παραπανω συνιστω ανεπιφυλακτα,5
εκπληκτικο κινητο λεφτα γρηγορος απιστευτη καμερα ατελειωτη μπαταρια συνιστω ανεπιφυλακτα,5
κινητο μηνα κολλησω φορα αριστες φωτογραφια καλο ηχο αριστος face unlock αριστος δαχτυλικο αποτυπωμα γρηγορη φορτιση ωρες γεματος γενικοτερος εξαιρετικο κινητο λεφτα πιστευω ζηλεψω κοστου $,5
απιστευτος κινητο λεφτα vfm σιγουρα κατηγοριας αγοραστε μετανιωσω λεπτο,5
ο καλυτερος προβληματιζε οθονη amoled πραξη αποδειχθηκε εξαιρετικος ποιοτητα φωτεινοτητα παρω συζυγο,5
κατοχος συσκευη μηνας μπορω δευτερη σκεψη λογια απλα συναρπαστικο καμερα τραβω καλυτερες φωτογραφια παιζω fortnite πολυ smooth ενδιαφερω μνημη αντεχω παιζω καλος αντοχη καλο επεξεργαστη γενικα phone gamer fortnite call if duty free fire PUBG αντεχω καμια δυσκολια συστηνω ανεπιφυλακτο,5
αγορασα συγκεκριμενος κινητο αναφερω συντομα αναλυτικα γινομαι αποψη συγκεκριμενος κινητο υποψηφιους αγοραστα αναφερω redmi note -redmi note pro επελεξα note snapdragon αρχιζω απογοητευση κινητο κολλαω αλλα αυτο λιγοτερος επεξεργαστη ειναι αδυναμο κανει διασημος snapdragon εφοσον εχω κολληματο αυτο λεγομαι snapdragon ειτε mediateck Μητσος Κιτσος κτλπ θελω λειτουργω αψογα κατι ισχυει τηλεφωνο συγκεκριμενη συσκευη ειχε θεματο αλλα νομιζω γιατι βλεπω αρκετος σχολιο forum καμερα ουτε μετρια μπαταριας μετριος χρηση ζορι κραταω μερα λενε αλλος μερα μηνα μερα νορμαλ χρηση κρατω επιση εχω θεμα σημα πολλες φορε ακω συνομιλητης θελω επανεκκινηση αναλυση χαλι αντιθεση αλλα απογοητευμενος συσκευη προτεινα καμια περιπτωση,1
κατοχος συσκευη εβδομαδα βλεπω αρνητικο χρηματα αξιζω παραπανω πουμε αρνητικο ρυθμιση σηκωνω ξεκλειδωσω φορα αργω ενεργοποιηθω,5
τηλεφωνο εβδομαδα θετικος εντυπωσει γρηγορος ωραιος οθονη καλος μπαταρια αρνητικο διαπιστωσω στιγμη φορα διαρκειο κληση πατιεται σιγαση παυω ακουγομαι παρολ τηλεφωνο καλο ειδικα χρηματα,5
ματια δικαιωνω επιλογη στιβαρο ποιοτικο οθοναρα καμερα καλος ηχειο δυνατο γρηγορο δεχομαι συγχρονος δυο καρτα sim k sd σημαντικο χαμηλοτερος sar ποιοτητο κλιση φοβερος καταλαβενει δευτερολεπτο αισθητηρα δουλευω αψογα αστραπιαιος ξεκλειδωμα γενικα καλος επιλογη λεφτα συσκευασια περιεχω φορτιστη απλο α θελω γρηγορη φορτιση αγορασω ταχυφορτιστη εμε αχρειαστο ξεχνω φορτισει υπαρχω θηκη καπακι θυρα φορτιστη καλος λεπτομεριας καλυβει καμερα προεξεχω θελομαι τραπεζι παιζω παλατζαρει αγοραζομαι θηκη χοντρος mm κανω κομπλε κανω εγκατασταση gcam καμερας φοβερος,5
προερχομαι huawei p lite κινητο μηνας ξεκιναω θετικα γρηγορος ειδικα browsing μπαταρια χρηση κανω δεδομενα ανοικτα μερα κλησει viber παιχνιδι διαρκω δυο μερα βγαζω ωραιες φωτογραφια αρκω κινηση ρυθμισει default κουνημενα ψαξει pro ρυθμισει απλο ωραιος οθονη αρχιζω αρνητικα ηχειο ακους κληση κακο proximity sensor υπολειτουργω υποτιθεται φτιαχτηκε mui ισχυω κλησει ανοιγω οθονη πατιομαι σιγαση ακουγομαι γενικα καλο κινητο λεφτα ομορφος καμερα προεξεχω βολευω,4
τηλεφωνο παρω γυναικα μι α θετικα +μεγαλη διαρκειο μπαταρια βγαζω δυο μερα χαλαρα +καλος αναλυση οθονη +σχετικα φωτεινος οθονη ηλιο +πολυ καλο ηχειο μικροφωνο κλησει μουσικος +οι τεσσερις καμερα δουλευω makro κοντινα πλανο κανω δουλεια αναλυση megapixel +εχω υπερυθρα αλλαγη καναλιης ρυθμιση ηλεκτρικος συσκευη air-condition +ειναι στιβαρο γυαλινη κατασκευη μπρος-πισω μεταλλικο περιμετρικα +εχω ταχειος φορτιση watt φορτιζω ωρα λεπτα +το κουτι περιλαμβανω απλος θηκουλο σιλικονης +το τηλεφωνο παιρνω δυο καρτα sim καρτα μνημη ταυτοχρονα παιρνω καρτα μνημη sim η δυο καρτα sim μπορω κουμπωσει δυο καρτα sim καρτα μνημη βολικο συμβιβασμου αρνητικα -ο υπερευρυγωνιος φακο χαμηλος αναλυση και αρεσω φωτογραφια παραμορφωνω -οι καμερα αριστερα αφηνω τηλεφωνο τραπεζι θηκη παλατζαρει λεφτα καλος επιλογη παρω miui στιγμη μιλω android ανακοινωθω android καλο λεφτα μι ui αξιοπρεπεστατος αξιζω,5
εξαιρετικος χρηματο € εχω μερα εχω μεινω ενθουσιασμενος συστηνομαι αγορο εκδοση ε ε,5
δεν ασχολουμαι κινητα pc εμπειρια προηγουμενος κινητο παρω πριν χρονια ημερα νυχτα πανευκολος χρηση δεν κουραζω φωτογραφια ημερα δεν χρειαζομαι παρω φωτογραφικος μηχανη φωτογραφια τελειες μπαταρια διαρκω μηνα παρατηρω μπαταρια υπεραρκετος gb αγχωνω συνεχεια μηνα χρηση κινητο καλο μπαταρια καλος,5
τηλεφωνο χερι εβδομαδα πιστευω τιμιος επιλογη οθονη σαφως καλος αναλυση ικανοποιω απαιτητικους χρηστε ηχειο διαρκειο κληση βγαζω καθαρο δυνατο ηχο σημα φουλ cosmote + wind wifi πιανω τοιχου μονομπλοκ φωτογραφια βγαζω ρυθμιση μετριες καλυτερες σχεση mp παιζω ρυθμισει η χρησιμοποιησει εφαρμογη βγαζω καταπληκτικος φωτογραφια καταλληλος φωτισμο προσπαθω φτασω επιπεδο φτηνος dslr βιντεακιας τραβω ταχυτητα αποκριση εφαρμογος πηγαινω σφαιρα παρον παρατηρησω παραμικρος καθυστερηση μενου ευχρηστος συσκευασια περιεχω θηκη φορτιστη handsfree βαζω extra φορτιστης ακριβουτσικος usb-c μιλω κοστος αγορα handsfree λεω μικρο sar w kg κεφαλι προστασια οθονη απατειται αγορα προστατευτικος περιεχομαι κοστιζω δεκαρικο τελος μπαταρια κρατω ημερα κανω φορτισει μηνα χρηση κανω παρατηρησει + μπαταρια κανονικος χρηση συνολικα ωρες ημερα κρατω ημερα θελω παιζω παιχνιδι ωρες ημερα πραγματικα τηλεφωνο κανω περιπτωσει desktop η laptop μονιμη συνδεση ρευμα + φωτογραφια βιντεο συζυγος εκτυπωνω φωτογραφια κινητος αλμπουμ dslr ειδικος περιπτωσει + ταχυτητα απιστευτη εφαρμογης χρησιμοποιω προβλημα θεωρω σημαντικο μεταφορα εικονα φωτογραφια bluetooth αρχειας φτανω υπολογιστη κατεστραμμενο διαφορετικο μεγεθος αλλοιωμενος περιεχομενο δυο ασφαλεις τροποι μεταφορα αρχειο καλωδιο η e-mail google drive dropbox,5
κινητο ειναι πολυ καλος λεφα ομως μπαταριας παρα πολυ καλη αρκετη χρηση βγαζω κοντα μερα κληση συνδεση wi fi ολα καλα μουσικη πολυ καλος ηχειο δαχτυλικο πολυ γρηγορος led notification σχεδον ανυπαρκτος φωτογραφικη ¨βλεπω ρε παιδιο mp ειχα s edge ειχε mp νομιζω οτι εβγαζε καλυτερα ιδιος gcam απογοητευσε λιγος καμερας οθονη βεβαια οτι πληρωνω παιρνω yγ χρηση μετα απο μηνα μακριος παιδιο απο κινητο αυτο συνεχως κολληματο επανακινησει καμερας κολλαω συνεχειο ηχειο παιζω πολλες φορε χιονιο ειχες xiaomi καλως εγω προερχομαι απο iphone k samsung ξαναπροτιμησω καμια περιπτωση xiaomi μονος καλος ειναι μπαταριας κ μονο,2
καλυτερος χρηματα ομορφος καταπληκτικος δυνατοτητα καμερα κληση ακουγεσε ακους καθαρα ομορφος,4
παιρνατε παρω redmi note τρεχω κ δε κολλαω € gb ram/ gb αποθηκευτικο χωρο χαρα συνιστουσος χρονακια βλεπω redmi θελω ~gb operating system εφαρμογης απαιτητικα παιχνιδι κοντευω τερματισω ram ~-% συνολικος χρηση προτεινα δωσω € παραπανω πηγαινω gb ram/ -gb αποθηκευτικο χωρο βγαλω ασπροπροσωπου καμια ετιο μεινετε μακρια redmi εχω απο gb ram θελω παιρνω τηλ,5
απλα τελειος παρτε το!!!εγω μηνα κολλαω φωτογραφια καλος αναλυση android κινητο αξιζω πηγαινω εχω ωραιος οθονη,5
λεφτα αξιζω περισσοτερος μπαταρια δυνατος τελειες φωτο μερα νυχτα γρηγορος εφαρμογης κολλαω φορτιζω σχεση κινητα τηλεφωνο φωτογραφια πηγαινω iphone συγκρινα αδερφο παρω ευρω,5
καλο τηλεφωνο θεματο υπαρχω λογος χαμηλος τιμη χαριζω ζωη δεχτειτε πληρωνω παιρνω αγοραστε νομιζω παιρνω ναυαρχιδας € ξανασκεφτειτε,3
καλο λεφτα σειρα xiaοmi redmi note χρονια εντυπωσιακος διαρκειο μπαταρια,5
παρτε κλειστα ματι συστηνω ανεπιφυλακτα μηνας γρηγορος παρουσιασω κολλημα στιγμη ηχειο τουμπανος μουσικος ικανοποιητικος οθονη ικανοποιητικος φωτογραφια ικανοποιητικος βιντεο και κατεβασω gcam φωτογραφια βιντεο απογειωνω ειδικα φωτογραφια gcam εννοειται βγαζω καλυτερα περισσοτερη λεπτομερεια iphone pro max συμφωνα βιντεο βλεπω youtube revatlas λεγομαι καναλι βλεπω γενικα ικανοποιημενος συσκευη μετανιωνω € εδωσα μερα κυκλοφορια,5
ειναι απλος τελειος εχω περιπου μηνο εχω ξετρελαθει βεβαια mp λειτουργικος xiaomi φωτογραφιε ειναι τοσος καλες οσο λενε μερικοι gcam φωτογραφιε απογειωνομαι κατεβαινω κανονικα σχετικα οθονη redmi note pro ειναι λιγο καλυτερο ηχο τουμπανος μπαταριας ειναι mam ικανοποιητικοτατη καθημερινη χρηση πρεπει αξιζω λεφα βαζω κατω αλλες ετεριες π χ samsung,5
καλο κινητο λεφτα παρατηρησα bugs note οταν πληκτρολογω πατιουνται κουμπι η κανω scroll down fb site μιλω ανοιγω πετω εφαρμογη ξυπνητηρι κανω καμια φορα μικρο laggakia επηρεαζω λειτουργια παρολα γρηγορο καλος καμερα δυνατα ηχειο θεμα gaming σηκωνω ιδιαιτερος κολληματο -fps ποιο συγχρονος παιχνιδι pubg cod λεφτα αξιζω κατηγοριας θες καλυτερος δινω -€ παραπανω πας mi lite updated miui διορθωθηκε lag πληκτρολογιο,5
κινητο εχω περιπου μερα πραγματικα ειμαι παρα πολυ ικανοποιημενος ειμαι πρωην κατοχο iphone εχω λεω προτιμω περισσοτερο ειναι ενα τελειος πανω απο ολος αξιοπιστο κινητο προτεινω χιλιας παρω,5
καλο κινητακι ενδιαφερομαι αρνητικα -πολυ μεγαλος μεγεθος χωραω τσεπε μπορω δουλεψω χερι καμερα δηλωνω megapixel μετριος θετικα γρηγορο καλος μπαταρια οθονη gorilla glass συστηνω ανεπιφυλακτα βολευω μεγεθος προερχομαι iphone,4
επιλογη κριτηριο δεικτης ακτινοβολια sar < οθονη > ιντσες καμερας mp + υπερευρυγωνιος μνημη τουλαχισυον gb βαθμολογια χρηστος skroutz τιμη μικροτερη ευρω αποτελεσμα παρω τηλεφωνο προσδοκιε μοναδικος εμφανιση λευκο ανοικτο γαλαζιο αισθηση αφη ηχο αποδοση οθονη εξαιρετικο,5
αντικειμενικος γινομαι αφησα a lite παω κινητο -ομορφο μικρος ενσταση πλατη κανω νορμαλ νερα υπερβολικα κατεμε κ ομορφα φως δειχνω οριακα σαγρε αφαιρω πολυτελεια χανομαι διαφανη θηκη λεπτομερεια ουτως αλλως ομορφος -καλυτερη φωτογραφια απαιτησει φαινομαι καλος καλυτερες παλιο κιν -δυνατος ηχος συνομιλια -ακομα μαρεσω miui προτιμω android one συνηθισω -μεγεθος βαρος οκ γι' δηλωνω ονομας note ξερεις μινιμαλ -οθονη αναλογη α lite καλος οθονη -γρηγορο μικρο κολληματο σημειο αφη συνεχισω τσεκαρω δω κιν σαιτ προβλημα -στα χαρτι χαμηλοτατος σαρ κ λογου επελεξα -call of duty χαιρομαι μεγεθος ν παιζω γενικα καλο κινητο υπαρχω μεγαλος δυο μηνα παρω τοδωσα μανα ικανοποιηθηκα απτην αναλυση κ ειμαι οριακα βλεπω πιξελιασμο παιζω κ δυο χτες κατεληξα προτιμω ν δωσω € λιγοτερος παρω κιν ελαφρυ λεπτο ομορφος σημειο χαρακτηριστικα κ κυριοτερος ουσιαστικος desadvage δηλ αναλυση ν δειχνω τελικα κακος κ κερδιζω ος χρωμαα ενταξω αναλυση τρω διαφορα τιμη τελος μενα mia ιδανικο μεγεθος θεωρω καλος επιλογη κινητο αξιζω εσωτερικο ανταγωνισμο σιγουρα ερωτευθηκα συνεβαινε καλος οθονη,4
κινητο απλα πετω φωτογραφια λεφτα τελειες megapixel βιντεο τρεμουλο κ ηχειο δυνατο Βραδυνες φωτο μαγαζι απλα τελειες συνιστω,5
τιμιος λεφτα προτιμησα χαμηλο sar εναντι note pro sar,5
κινητο σπαω απλα παω redmi note pro mediatek κανω αγορα παθος mediatek κινητα λεω ωραιος λεω κινηταρα λεφτα pro πειραματοζωο γινομαι note μπαταρια ανετα βγαλω μερα ξεσκιζει κι ανοιχτο wifi η δεδομενα μερα snapdragon κολλαω πραγματικα stutter λογισμικος miui νεος εκδοση λυνομαι παρω κινητο καμερα εγκατασταση gcam απογειωνομαι φωτογραφικα Update εφοσον φερω gb σιγουρα καλος αγορα παρολα αποκλειστικος θυρα microsd gb δυο καρτα sim ανησυχω gb σκεφτομαι πραγματικα αξιζω λεφτα παραπανω,5
μπορω βαλω αστερακι τιμη ευρω ετη εγγυηση χαρακτηριστικα ναυαρχιδα θελω ταχυτητα καθαροτητα κλησεο οθονη δαχτυλικο σφαιρα ηχειο τουμπανος παιχνιδιος παιξω,5
ωραιος γρηγορος note πολυ καλη μπαταριας οθονη αγορο εχω ομως μεγαλος αδερφακι note pro μοναδες antutu benchmark mediatek helion gtt cpu τηλεφωνο σκοτωνω ακομα αδερφακι note κατα /note επεξεργαστικη δυναμη τιμες ευρω note pro εναντι ευρω note εχω τεραστιος αποδοση λαμπερη full frame οθονη μπαταριας θηριο υπαρχω απλος ανταγωνισμο σκεφτητε ενω ειναι καλος τηλεφωνο διαθετω ευρω παραπανω διπλη επεξεργαστικη δυναμη,5
redmi note κορυφη κατηγοριας θετικα συμπαγος γυαλι gorilla δυνατο ηχειο καλος αυτονομια μπαταρια βγαζω μερα ανετα μετρι μενω και υπολοιπος ωραιος καμερα miui παραμετροποιησει βοηθω χρηστη φερω συσκευη μετρο υποδοχη mm ακουστικα fm ραδιο ταχειος φορτιση ξεχωριστος θεση καρτα μνημη αρνητικα ελλειψη nfc λιγος χρησιμοποιω επιπεδη πλατη δυσκολεψω κρατημας μονοφωνικο ηχειο τερμα παραμορφωνω ηχο τριζω καμερα εξεχω υπολοιπος σωμα αποτελεσμα δουλευω ξαπλωμενο επιπεδη επιφανειας παλαντζαρω συσκευασια υπαρχω θηκη σιλικονη προτεινω flip θηκη συμπερασμα αριστος βαση σχεση τιμη αποδοση ενδιαφερω ιδιαιτερα gaming επαγγελματικος φωτογραφια προτιμηστε ειδαλλως κοιταξτε note pro,5
πολη καλο λεφτα αρνητικο ηχειο,4
ομορφος κινητο καλυτερος υπαρχω κλειστα ματι,5
τελειος λεφτα,5
απλως κινητο πεταει,5
πολυ καλος ολο,5
λεφτα αξιοπιστη επιλογη,4
μονο αθλιος μπαταριας ουτε καν δειτε,1
εχω σχεδον μηνα ειναι καλητερος κινητο παρτε αξηζει λεφα τωρα,5
τιμιος χρηματα,5
Χαλια απλα ενα σκουπιδι,1
καλο design βολικο χερι αξιολογη λυση χρηματα αρεσε καμερα θολος,5
καλο κινητο προτεινω,5
τιμιος λεφτα πηγαινω σφαιρα κολλαω μπαταρια καλουτσικη,5
καταπληκτικο τηλεφωνο γρηγορο μεγαλος αποθηκευτικος χωρος τελειες φωτογραφια,5
θελω μεγαλος μπαταρια τρεχω δυνατος κατασκευη σπαω ευκολα,5
καλο αξιζω χρηματα,5
καλο κινητο καλυτερος iphone pro max,5
ελαττωμα τελειος,5
πολυ καλο κινητο παρω € αξιζω παραπανω λεφτα,5
οτι vfm εχω αγορασω ποτε,5
φορα θεμα touch screen ν απαντησει κλησει παντα,4
εξαιρετικος τηλεφωνο μπορω σκεφτω τροπο απογοητευσω top vfm,5
καλο τηλεφωνο λεφτα λειτουργια,5
ωραιος απλα μηνα χαλαω μπαταρια,4
αξιζω λεφτα συνιστω,5
πολι καλος τιλεφονο αξιζω,5
πολυ ακριβο πουπροσφερει καλο τηλεφωνο καθημερινος χρηση,3
συστηνω ανεπιφυλακτα,5
απλα τελειο λεφτα,5
μεσα μηνο τρελαθηκε κινητο αυριο παω δω,2
τελειο αξιζω λεφτα,5
λεω κινητο αριστο,5
